{acceleration:2.5E-7,dureePortes:2500,ascenseurSpeed:1.5E-3,capaciteAsc:5,repartAscenseurs:{{val:2},{val:2},{val:2},{val:2}},margeInterAsc:0.8,dureeEntreeSortiePers:1200,niveauMin:0,niveauMax:38}
{completionTime:8274413,totalTransportTime:4149684877,nbPersonneTransportees:3602,failed:false,maxTransportTime:7801662}
{ascStackId:0,heureEntreeAscenseur:1370559,heureSortieAscenseur:1389815,monteeIdId:1,heureArrivee:1273227}
{ascStackId:0,heureEntreeAscenseur:2198894,heureSortieAscenseur:2224827,monteeIdId:1,heureArrivee:1274040}
{ascStackId:0,heureEntreeAscenseur:1326569,heureSortieAscenseur:1413215,monteeIdId:1,heureArrivee:1275713}
{ascStackId:1,heureEntreeAscenseur:1287429,heureSortieAscenseur:1358829,monteeIdId:0,heureArrivee:1276030}
{ascStackId:0,heureEntreeAscenseur:5577201,heureSortieAscenseur:5633421,monteeIdId:0,heureArrivee:1276131}
{ascStackId:1,heureEntreeAscenseur:2102515,heureSortieAscenseur:2137915,monteeIdId:3,heureArrivee:1276778}
{ascStackId:1,heureEntreeAscenseur:7393705,heureSortieAscenseur:7445371,monteeIdId:2,heureArrivee:1279110}
{ascStackId:0,heureEntreeAscenseur:1327769,heureSortieAscenseur:1368159,monteeIdId:1,heureArrivee:1281276}
{ascStackId:1,heureEntreeAscenseur:1285181,heureSortieAscenseur:1346503,monteeIdId:1,heureArrivee:1281478}
{ascStackId:1,heureEntreeAscenseur:1485304,heureSortieAscenseur:1618914,monteeIdId:2,heureArrivee:1282845}
{ascStackId:0,heureEntreeAscenseur:6628279,heureSortieAscenseur:6656612,monteeIdId:2,heureArrivee:1283177}
{ascStackId:1,heureEntreeAscenseur:1541343,heureSortieAscenseur:1602927,monteeIdId:3,heureArrivee:1284607}
{ascStackId:0,heureEntreeAscenseur:2440466,heureSortieAscenseur:2612852,monteeIdId:3,heureArrivee:1287734}
{ascStackId:0,heureEntreeAscenseur:5819201,heureSortieAscenseur:5870201,monteeIdId:0,heureArrivee:1287924}
{ascStackId:1,heureEntreeAscenseur:1992039,heureSortieAscenseur:2037161,monteeIdId:1,heureArrivee:1288037}
{ascStackId:0,heureEntreeAscenseur:1369359,heureSortieAscenseur:1388615,monteeIdId:1,heureArrivee:1288252}
{ascStackId:0,heureEntreeAscenseur:6342151,heureSortieAscenseur:6369151,monteeIdId:0,heureArrivee:1288328}
{ascStackId:1,heureEntreeAscenseur:7378380,heureSortieAscenseur:7451190,monteeIdId:0,heureArrivee:1289931}
{ascStackId:0,heureEntreeAscenseur:1497882,heureSortieAscenseur:1514482,monteeIdId:1,heureArrivee:1290127}
{ascStackId:0,heureEntreeAscenseur:1350157,heureSortieAscenseur:1391346,monteeIdId:0,heureArrivee:1290519}
{ascStackId:1,heureEntreeAscenseur:1297752,heureSortieAscenseur:1335613,monteeIdId:2,heureArrivee:1292416}
{ascStackId:1,heureEntreeAscenseur:1348903,heureSortieAscenseur:1383703,monteeIdId:1,heureArrivee:1298693}
{ascStackId:0,heureEntreeAscenseur:6177072,heureSortieAscenseur:6197869,monteeIdId:3,heureArrivee:1298718}
{ascStackId:1,heureEntreeAscenseur:1384903,heureSortieAscenseur:1467882,monteeIdId:1,heureArrivee:1298853}
{ascStackId:0,heureEntreeAscenseur:1335495,heureSortieAscenseur:1437073,monteeIdId:3,heureArrivee:1299089}
{ascStackId:0,heureEntreeAscenseur:2439266,heureSortieAscenseur:2492922,monteeIdId:3,heureArrivee:1299975}
{ascStackId:1,heureEntreeAscenseur:1347703,heureSortieAscenseur:1382503,monteeIdId:1,heureArrivee:1305750}
{ascStackId:0,heureEntreeAscenseur:1535765,heureSortieAscenseur:1586087,monteeIdId:3,heureArrivee:1308902}
{ascStackId:0,heureEntreeAscenseur:2301252,heureSortieAscenseur:2355836,monteeIdId:2,heureArrivee:1308902}
{ascStackId:0,heureEntreeAscenseur:1541965,heureSortieAscenseur:1587287,monteeIdId:3,heureArrivee:1308902}
{ascStackId:1,heureEntreeAscenseur:1529012,heureSortieAscenseur:1585811,monteeIdId:0,heureArrivee:1309370}
{ascStackId:1,heureEntreeAscenseur:5995774,heureSortieAscenseur:6062974,monteeIdId:1,heureArrivee:1310763}
{ascStackId:1,heureEntreeAscenseur:1357689,heureSortieAscenseur:1391022,monteeIdId:3,heureArrivee:1311767}
{ascStackId:0,heureEntreeAscenseur:2123960,heureSortieAscenseur:2140560,monteeIdId:2,heureArrivee:1313134}
{ascStackId:0,heureEntreeAscenseur:1376759,heureSortieAscenseur:1391015,monteeIdId:1,heureArrivee:1313139}
{ascStackId:1,heureEntreeAscenseur:1349869,heureSortieAscenseur:1418710,monteeIdId:2,heureArrivee:1317946}
{ascStackId:0,heureEntreeAscenseur:6237071,heureSortieAscenseur:6262737,monteeIdId:3,heureArrivee:1319015}
{ascStackId:1,heureEntreeAscenseur:1356303,heureSortieAscenseur:1433016,monteeIdId:1,heureArrivee:1325238}
{ascStackId:1,heureEntreeAscenseur:1629914,heureSortieAscenseur:1701442,monteeIdId:2,heureArrivee:1325447}
{ascStackId:1,heureEntreeAscenseur:1595611,heureSortieAscenseur:1668472,monteeIdId:0,heureArrivee:1326882}
{ascStackId:0,heureEntreeAscenseur:1335477,heureSortieAscenseur:1347333,monteeIdId:2,heureArrivee:1327745}
{ascStackId:0,heureEntreeAscenseur:1496756,heureSortieAscenseur:1533069,monteeIdId:2,heureArrivee:1328943}
{ascStackId:0,heureEntreeAscenseur:1342895,heureSortieAscenseur:1398145,monteeIdId:3,heureArrivee:1329592}
{ascStackId:0,heureEntreeAscenseur:1333969,heureSortieAscenseur:1427015,monteeIdId:1,heureArrivee:1329869}
{ascStackId:1,heureEntreeAscenseur:1365089,heureSortieAscenseur:1402878,monteeIdId:3,heureArrivee:1337033}
{ascStackId:1,heureEntreeAscenseur:1742056,heureSortieAscenseur:1800389,monteeIdId:1,heureArrivee:1338758}
{ascStackId:1,heureEntreeAscenseur:3712300,heureSortieAscenseur:3771678,monteeIdId:1,heureArrivee:1339961}
{ascStackId:1,heureEntreeAscenseur:3640246,heureSortieAscenseur:3686579,monteeIdId:0,heureArrivee:1341052}
{ascStackId:1,heureEntreeAscenseur:1675467,heureSortieAscenseur:1719456,monteeIdId:1,heureArrivee:1341052}
{ascStackId:0,heureEntreeAscenseur:1358757,heureSortieAscenseur:1392546,monteeIdId:0,heureArrivee:1341224}
{ascStackId:1,heureEntreeAscenseur:1367489,heureSortieAscenseur:1450211,monteeIdId:3,heureArrivee:1341537}
{ascStackId:0,heureEntreeAscenseur:1357557,heureSortieAscenseur:1417746,monteeIdId:0,heureArrivee:1342793}
{ascStackId:0,heureEntreeAscenseur:1532879,heureSortieAscenseur:1551276,monteeIdId:1,heureArrivee:1343566}
{ascStackId:0,heureEntreeAscenseur:1535279,heureSortieAscenseur:1553676,monteeIdId:1,heureArrivee:1343566}
{ascStackId:0,heureEntreeAscenseur:1394946,heureSortieAscenseur:1441279,monteeIdId:0,heureArrivee:1344618}
{ascStackId:0,heureEntreeAscenseur:5950641,heureSortieAscenseur:5986041,monteeIdId:1,heureArrivee:1345061}
{ascStackId:0,heureEntreeAscenseur:1619544,heureSortieAscenseur:1654344,monteeIdId:0,heureArrivee:1346380}
{ascStackId:1,heureEntreeAscenseur:1355103,heureSortieAscenseur:1418816,monteeIdId:1,heureArrivee:1347915}
{ascStackId:0,heureEntreeAscenseur:1359957,heureSortieAscenseur:1393746,monteeIdId:0,heureArrivee:1348484}
{ascStackId:1,heureEntreeAscenseur:7829839,heureSortieAscenseur:7869505,monteeIdId:1,heureArrivee:1348695}
{ascStackId:1,heureEntreeAscenseur:1948573,heureSortieAscenseur:1975439,monteeIdId:1,heureArrivee:1349519}
{ascStackId:1,heureEntreeAscenseur:8078469,heureSortieAscenseur:8118802,monteeIdId:3,heureArrivee:1350064}
{ascStackId:1,heureEntreeAscenseur:8028716,heureSortieAscenseur:8105581,monteeIdId:0,heureArrivee:1350064}
{ascStackId:0,heureEntreeAscenseur:1505356,heureSortieAscenseur:1569125,monteeIdId:2,heureArrivee:1351751}
{ascStackId:1,heureEntreeAscenseur:7826539,heureSortieAscenseur:7866205,monteeIdId:3,heureArrivee:1352467}
{ascStackId:0,heureEntreeAscenseur:1412977,heureSortieAscenseur:1471090,monteeIdId:2,heureArrivee:1357347}
{ascStackId:0,heureEntreeAscenseur:1411777,heureSortieAscenseur:1446493,monteeIdId:2,heureArrivee:1358562}
{ascStackId:0,heureEntreeAscenseur:1446079,heureSortieAscenseur:1481462,monteeIdId:0,heureArrivee:1358562}
{ascStackId:1,heureEntreeAscenseur:1454879,heureSortieAscenseur:1527812,monteeIdId:0,heureArrivee:1361038}
{ascStackId:1,heureEntreeAscenseur:1456079,heureSortieAscenseur:1488212,monteeIdId:0,heureArrivee:1362366}
{ascStackId:1,heureEntreeAscenseur:1658272,heureSortieAscenseur:1721066,monteeIdId:0,heureArrivee:1364908}
{ascStackId:0,heureEntreeAscenseur:1454679,heureSortieAscenseur:1491662,monteeIdId:0,heureArrivee:1366631}
{ascStackId:1,heureEntreeAscenseur:1391103,heureSortieAscenseur:1469082,monteeIdId:1,heureArrivee:1368133}
{ascStackId:0,heureEntreeAscenseur:1416815,heureSortieAscenseur:1452281,monteeIdId:1,heureArrivee:1369813}
{ascStackId:0,heureEntreeAscenseur:2142960,heureSortieAscenseur:2158957,monteeIdId:2,heureArrivee:1370586}
{ascStackId:0,heureEntreeAscenseur:6022295,heureSortieAscenseur:6037823,monteeIdId:2,heureArrivee:1374288}
{ascStackId:1,heureEntreeAscenseur:3742364,heureSortieAscenseur:3826086,monteeIdId:2,heureArrivee:1375417}
{ascStackId:1,heureEntreeAscenseur:1401303,heureSortieAscenseur:1470282,monteeIdId:1,heureArrivee:1377483}
{ascStackId:1,heureEntreeAscenseur:1464679,heureSortieAscenseur:1504556,monteeIdId:0,heureArrivee:1378511}
{ascStackId:1,heureEntreeAscenseur:2139115,heureSortieAscenseur:2175715,monteeIdId:3,heureArrivee:1380661}
{ascStackId:1,heureEntreeAscenseur:3767404,heureSortieAscenseur:3852316,monteeIdId:3,heureArrivee:1384493}
{ascStackId:1,heureEntreeAscenseur:2812436,heureSortieAscenseur:2891969,monteeIdId:2,heureArrivee:1384493}
{ascStackId:1,heureEntreeAscenseur:2412546,heureSortieAscenseur:2480212,monteeIdId:1,heureArrivee:1384493}
{ascStackId:1,heureEntreeAscenseur:1421110,heureSortieAscenseur:1504837,monteeIdId:2,heureArrivee:1385146}
{ascStackId:1,heureEntreeAscenseur:7496019,heureSortieAscenseur:7540341,monteeIdId:3,heureArrivee:1386971}
{ascStackId:0,heureEntreeAscenseur:1687521,heureSortieAscenseur:1810376,monteeIdId:3,heureArrivee:1387468}
{ascStackId:1,heureEntreeAscenseur:1428510,heureSortieAscenseur:1515037,monteeIdId:2,heureArrivee:1389465}
{ascStackId:0,heureEntreeAscenseur:1414873,heureSortieAscenseur:1452529,monteeIdId:3,heureArrivee:1389703}
{ascStackId:0,heureEntreeAscenseur:1447693,heureSortieAscenseur:1493156,monteeIdId:2,heureArrivee:1390380}
{ascStackId:1,heureEntreeAscenseur:1831044,heureSortieAscenseur:1972915,monteeIdId:2,heureArrivee:1392315}
{ascStackId:1,heureEntreeAscenseur:1471482,heureSortieAscenseur:1506948,monteeIdId:1,heureArrivee:1398170}
{ascStackId:1,heureEntreeAscenseur:1429710,heureSortieAscenseur:1475104,monteeIdId:2,heureArrivee:1398170}
{ascStackId:1,heureEntreeAscenseur:2285140,heureSortieAscenseur:2362080,monteeIdId:1,heureArrivee:1398768}
{ascStackId:0,heureEntreeAscenseur:1632671,heureSortieAscenseur:1683921,monteeIdId:3,heureArrivee:1401055}
{ascStackId:0,heureEntreeAscenseur:1631471,heureSortieAscenseur:1682721,monteeIdId:3,heureArrivee:1401055}
{ascStackId:1,heureEntreeAscenseur:1462279,heureSortieAscenseur:1547878,monteeIdId:0,heureArrivee:1404584}
{ascStackId:1,heureEntreeAscenseur:1901716,heureSortieAscenseur:2000158,monteeIdId:0,heureArrivee:1404999}
{ascStackId:0,heureEntreeAscenseur:1419177,heureSortieAscenseur:1472290,monteeIdId:2,heureArrivee:1405466}
{ascStackId:1,heureEntreeAscenseur:1463479,heureSortieAscenseur:1489412,monteeIdId:0,heureArrivee:1406318}
{ascStackId:0,heureEntreeAscenseur:1932228,heureSortieAscenseur:1989358,monteeIdId:0,heureArrivee:1408235}
{ascStackId:0,heureEntreeAscenseur:1488262,heureSortieAscenseur:1534565,monteeIdId:3,heureArrivee:1413652}
{ascStackId:1,heureEntreeAscenseur:1942373,heureSortieAscenseur:1989639,monteeIdId:1,heureArrivee:1417484}
{ascStackId:0,heureEntreeAscenseur:1454681,heureSortieAscenseur:1646467,monteeIdId:1,heureArrivee:1418574}
{ascStackId:1,heureEntreeAscenseur:8154335,heureSortieAscenseur:8194668,monteeIdId:3,heureArrivee:1418598}
{ascStackId:1,heureEntreeAscenseur:1508148,heureSortieAscenseur:1587598,monteeIdId:1,heureArrivee:1419492}
{ascStackId:1,heureEntreeAscenseur:1472682,heureSortieAscenseur:1554732,monteeIdId:1,heureArrivee:1419810}
{ascStackId:0,heureEntreeAscenseur:1453481,heureSortieAscenseur:1494282,monteeIdId:1,heureArrivee:1424819}
{ascStackId:1,heureEntreeAscenseur:2047699,heureSortieAscenseur:2093960,monteeIdId:2,heureArrivee:1425603}
{ascStackId:1,heureEntreeAscenseur:1498077,heureSortieAscenseur:1554471,monteeIdId:3,heureArrivee:1427019}
{ascStackId:0,heureEntreeAscenseur:1453479,heureSortieAscenseur:1533662,monteeIdId:0,heureArrivee:1427036}
{ascStackId:1,heureEntreeAscenseur:1648060,heureSortieAscenseur:1777043,monteeIdId:3,heureArrivee:1427661}
{ascStackId:1,heureEntreeAscenseur:1628714,heureSortieAscenseur:1677442,monteeIdId:2,heureArrivee:1428090}
{ascStackId:0,heureEntreeAscenseur:6407335,heureSortieAscenseur:6435001,monteeIdId:3,heureArrivee:1431034}
{ascStackId:0,heureEntreeAscenseur:3535583,heureSortieAscenseur:3553980,monteeIdId:0,heureArrivee:1433687}
{ascStackId:1,heureEntreeAscenseur:5904057,heureSortieAscenseur:5920401,monteeIdId:0,heureArrivee:1434407}
{ascStackId:0,heureEntreeAscenseur:1644242,heureSortieAscenseur:1659770,monteeIdId:2,heureArrivee:1434463}
{ascStackId:1,heureEntreeAscenseur:1627514,heureSortieAscenseur:1654114,monteeIdId:2,heureArrivee:1435139}
{ascStackId:1,heureEntreeAscenseur:4123847,heureSortieAscenseur:4149247,monteeIdId:2,heureArrivee:1435139}
{ascStackId:0,heureEntreeAscenseur:1452279,heureSortieAscenseur:1543862,monteeIdId:0,heureArrivee:1436678}
{ascStackId:1,heureEntreeAscenseur:4745106,heureSortieAscenseur:4792716,monteeIdId:2,heureArrivee:1436768}
{ascStackId:0,heureEntreeAscenseur:1480862,heureSortieAscenseur:1552165,monteeIdId:3,heureArrivee:1438966}
{ascStackId:0,heureEntreeAscenseur:1519462,heureSortieAscenseur:1569795,monteeIdId:0,heureArrivee:1438981}
{ascStackId:0,heureEntreeAscenseur:1455093,heureSortieAscenseur:1495556,monteeIdId:2,heureArrivee:1441734}
{ascStackId:0,heureEntreeAscenseur:1455879,heureSortieAscenseur:1513262,monteeIdId:0,heureArrivee:1443138}
{ascStackId:1,heureEntreeAscenseur:1478882,heureSortieAscenseur:1522348,monteeIdId:1,heureArrivee:1443226}
{ascStackId:1,heureEntreeAscenseur:2509878,heureSortieAscenseur:2590166,monteeIdId:1,heureArrivee:1445474}
{ascStackId:0,heureEntreeAscenseur:1882845,heureSortieAscenseur:1927439,monteeIdId:1,heureArrivee:1445552}
{ascStackId:0,heureEntreeAscenseur:2026071,heureSortieAscenseur:2070681,monteeIdId:0,heureArrivee:1445967}
{ascStackId:0,heureEntreeAscenseur:1497956,heureSortieAscenseur:1548597,monteeIdId:2,heureArrivee:1446294}
{ascStackId:1,heureEntreeAscenseur:1496877,heureSortieAscenseur:1568727,monteeIdId:3,heureArrivee:1446953}
{ascStackId:0,heureEntreeAscenseur:1479662,heureSortieAscenseur:1565221,monteeIdId:3,heureArrivee:1448724}
{ascStackId:1,heureEntreeAscenseur:1641860,heureSortieAscenseur:1775843,monteeIdId:3,heureArrivee:1449675}
{ascStackId:1,heureEntreeAscenseur:7070104,heureSortieAscenseur:7120434,monteeIdId:3,heureArrivee:1451046}
{ascStackId:1,heureEntreeAscenseur:1765458,heureSortieAscenseur:1854788,monteeIdId:2,heureArrivee:1452255}
{ascStackId:1,heureEntreeAscenseur:7987303,heureSortieAscenseur:8026969,monteeIdId:1,heureArrivee:1454703}
{ascStackId:0,heureEntreeAscenseur:6183208,heureSortieAscenseur:6202208,monteeIdId:1,heureArrivee:1460356}
{ascStackId:1,heureEntreeAscenseur:1832244,heureSortieAscenseur:1974115,monteeIdId:2,heureArrivee:1461465}
{ascStackId:1,heureEntreeAscenseur:1839644,heureSortieAscenseur:1976515,monteeIdId:2,heureArrivee:1462899}
{ascStackId:1,heureEntreeAscenseur:1682867,heureSortieAscenseur:1739656,monteeIdId:1,heureArrivee:1463527}
{ascStackId:0,heureEntreeAscenseur:1504156,heureSortieAscenseur:1522869,monteeIdId:2,heureArrivee:1463606}
{ascStackId:0,heureEntreeAscenseur:1860109,heureSortieAscenseur:1887853,monteeIdId:3,heureArrivee:1464819}
{ascStackId:1,heureEntreeAscenseur:1480082,heureSortieAscenseur:1542876,monteeIdId:1,heureArrivee:1468423}
{ascStackId:1,heureEntreeAscenseur:2332365,heureSortieAscenseur:2443399,monteeIdId:3,heureArrivee:1471732}
{ascStackId:1,heureEntreeAscenseur:1529748,heureSortieAscenseur:1589998,monteeIdId:1,heureArrivee:1482460}
{ascStackId:0,heureEntreeAscenseur:1679600,heureSortieAscenseur:1698856,monteeIdId:0,heureArrivee:1482602}
{ascStackId:0,heureEntreeAscenseur:1678400,heureSortieAscenseur:1697656,monteeIdId:0,heureArrivee:1482602}
{ascStackId:0,heureEntreeAscenseur:5305633,heureSortieAscenseur:5358622,monteeIdId:2,heureArrivee:1482794}
{ascStackId:1,heureEntreeAscenseur:6869125,heureSortieAscenseur:6917174,monteeIdId:1,heureArrivee:1486872}
{ascStackId:1,heureEntreeAscenseur:2829126,heureSortieAscenseur:2924930,monteeIdId:0,heureArrivee:1486872}
{ascStackId:1,heureEntreeAscenseur:1504277,heureSortieAscenseur:1535143,monteeIdId:3,heureArrivee:1488343}
{ascStackId:0,heureEntreeAscenseur:1535469,heureSortieAscenseur:1580981,monteeIdId:2,heureArrivee:1489652}
{ascStackId:0,heureEntreeAscenseur:1938428,heureSortieAscenseur:1990558,monteeIdId:0,heureArrivee:1489982}
{ascStackId:1,heureEntreeAscenseur:1607727,heureSortieAscenseur:1640660,monteeIdId:3,heureArrivee:1492513}
{ascStackId:0,heureEntreeAscenseur:1534079,heureSortieAscenseur:1552476,monteeIdId:1,heureArrivee:1494808}
{ascStackId:0,heureEntreeAscenseur:2034671,heureSortieAscenseur:2074281,monteeIdId:0,heureArrivee:1497518}
{ascStackId:1,heureEntreeAscenseur:8148314,heureSortieAscenseur:8199647,monteeIdId:0,heureArrivee:1498202}
{ascStackId:0,heureEntreeAscenseur:1515682,heureSortieAscenseur:1531679,monteeIdId:1,heureArrivee:1498701}
{ascStackId:1,heureEntreeAscenseur:1620114,heureSortieAscenseur:1664314,monteeIdId:2,heureArrivee:1502351}
{ascStackId:0,heureEntreeAscenseur:2498956,heureSortieAscenseur:2516500,monteeIdId:1,heureArrivee:1503918}
{ascStackId:0,heureEntreeAscenseur:1638871,heureSortieAscenseur:1685121,monteeIdId:3,heureArrivee:1503918}
{ascStackId:0,heureEntreeAscenseur:1889045,heureSortieAscenseur:1928639,monteeIdId:1,heureArrivee:1506441}
{ascStackId:0,heureEntreeAscenseur:2043593,heureSortieAscenseur:2086249,monteeIdId:3,heureArrivee:1506441}
{ascStackId:0,heureEntreeAscenseur:2072627,heureSortieAscenseur:2109083,monteeIdId:1,heureArrivee:1506441}
{ascStackId:1,heureEntreeAscenseur:4383086,heureSortieAscenseur:4440480,monteeIdId:1,heureArrivee:1506655}
{ascStackId:1,heureEntreeAscenseur:1588211,heureSortieAscenseur:1649672,monteeIdId:0,heureArrivee:1507255}
{ascStackId:0,heureEntreeAscenseur:1685800,heureSortieAscenseur:1700056,monteeIdId:0,heureArrivee:1508372}
{ascStackId:1,heureEntreeAscenseur:1674267,heureSortieAscenseur:1762456,monteeIdId:1,heureArrivee:1512264}
{ascStackId:0,heureEntreeAscenseur:1663370,heureSortieAscenseur:1687114,monteeIdId:2,heureArrivee:1512596}
{ascStackId:1,heureEntreeAscenseur:1621314,heureSortieAscenseur:1688842,monteeIdId:2,heureArrivee:1514163}
{ascStackId:0,heureEntreeAscenseur:5896501,heureSortieAscenseur:5924845,monteeIdId:2,heureArrivee:1515201}
{ascStackId:1,heureEntreeAscenseur:7951117,heureSortieAscenseur:7990783,monteeIdId:0,heureArrivee:1515737}
{ascStackId:1,heureEntreeAscenseur:7825339,heureSortieAscenseur:7865005,monteeIdId:3,heureArrivee:1515737}
{ascStackId:1,heureEntreeAscenseur:7870585,heureSortieAscenseur:7910251,monteeIdId:0,heureArrivee:1515737}
{ascStackId:0,heureEntreeAscenseur:1670770,heureSortieAscenseur:1713658,monteeIdId:2,heureArrivee:1515953}
{ascStackId:1,heureEntreeAscenseur:1587011,heureSortieAscenseur:1639472,monteeIdId:0,heureArrivee:1521934}
{ascStackId:0,heureEntreeAscenseur:1570995,heureSortieAscenseur:1618344,monteeIdId:0,heureArrivee:1522925}
{ascStackId:0,heureEntreeAscenseur:1554876,heureSortieAscenseur:1608395,monteeIdId:1,heureArrivee:1524023}
{ascStackId:0,heureEntreeAscenseur:1561076,heureSortieAscenseur:1609595,monteeIdId:1,heureArrivee:1524229}
{ascStackId:0,heureEntreeAscenseur:1572195,heureSortieAscenseur:1632144,monteeIdId:0,heureArrivee:1524301}
{ascStackId:0,heureEntreeAscenseur:2356347,heureSortieAscenseur:2387280,monteeIdId:1,heureArrivee:1526166}
{ascStackId:0,heureEntreeAscenseur:2366277,heureSortieAscenseur:2435666,monteeIdId:3,heureArrivee:1526184}
{ascStackId:0,heureEntreeAscenseur:2032271,heureSortieAscenseur:2071881,monteeIdId:0,heureArrivee:1526184}
{ascStackId:0,heureEntreeAscenseur:1713539,heureSortieAscenseur:1784595,monteeIdId:1,heureArrivee:1526184}
{ascStackId:1,heureEntreeAscenseur:1606527,heureSortieAscenseur:1684982,monteeIdId:3,heureArrivee:1527420}
{ascStackId:0,heureEntreeAscenseur:2500156,heureSortieAscenseur:2517700,monteeIdId:1,heureArrivee:1529357}
{ascStackId:0,heureEntreeAscenseur:1716058,heureSortieAscenseur:1755058,monteeIdId:2,heureArrivee:1532109}
{ascStackId:0,heureEntreeAscenseur:5525872,heureSortieAscenseur:5551138,monteeIdId:3,heureArrivee:1532245}
{ascStackId:1,heureEntreeAscenseur:1592398,heureSortieAscenseur:1617798,monteeIdId:1,heureArrivee:1534178}
{ascStackId:0,heureEntreeAscenseur:1953954,heureSortieAscenseur:1987465,monteeIdId:3,heureArrivee:1536204}
{ascStackId:0,heureEntreeAscenseur:1621944,heureSortieAscenseur:1656744,monteeIdId:0,heureArrivee:1538350}
{ascStackId:0,heureEntreeAscenseur:1562276,heureSortieAscenseur:1631323,monteeIdId:1,heureArrivee:1538537}
{ascStackId:0,heureEntreeAscenseur:6106945,heureSortieAscenseur:6122473,monteeIdId:2,heureArrivee:1539038}
{ascStackId:1,heureEntreeAscenseur:1825909,heureSortieAscenseur:1907042,monteeIdId:3,heureArrivee:1542748}
{ascStackId:0,heureEntreeAscenseur:2708877,heureSortieAscenseur:2759805,monteeIdId:3,heureArrivee:1542752}
{ascStackId:1,heureEntreeAscenseur:1678642,heureSortieAscenseur:1761858,monteeIdId:2,heureArrivee:1542885}
{ascStackId:0,heureEntreeAscenseur:1740977,heureSortieAscenseur:1760160,monteeIdId:3,heureArrivee:1543286}
{ascStackId:1,heureEntreeAscenseur:4274242,heureSortieAscenseur:4324775,monteeIdId:0,heureArrivee:1544049}
{ascStackId:0,heureEntreeAscenseur:2473594,heureSortieAscenseur:2521519,monteeIdId:3,heureArrivee:1545150}
{ascStackId:0,heureEntreeAscenseur:3269545,heureSortieAscenseur:3299798,monteeIdId:1,heureArrivee:1545150}
{ascStackId:0,heureEntreeAscenseur:1760594,heureSortieAscenseur:1834716,monteeIdId:0,heureArrivee:1547798}
{ascStackId:0,heureEntreeAscenseur:1590887,heureSortieAscenseur:1630271,monteeIdId:3,heureArrivee:1552143}
{ascStackId:1,heureEntreeAscenseur:1591198,heureSortieAscenseur:1616598,monteeIdId:1,heureArrivee:1552752}
{ascStackId:1,heureEntreeAscenseur:2832337,heureSortieAscenseur:2896706,monteeIdId:3,heureArrivee:1560777}
{ascStackId:1,heureEntreeAscenseur:1690042,heureSortieAscenseur:1763058,monteeIdId:2,heureArrivee:1560777}
{ascStackId:0,heureEntreeAscenseur:1646642,heureSortieAscenseur:1662170,monteeIdId:2,heureArrivee:1561084}
{ascStackId:0,heureEntreeAscenseur:1766794,heureSortieAscenseur:1835916,monteeIdId:0,heureArrivee:1562315}
{ascStackId:0,heureEntreeAscenseur:1734777,heureSortieAscenseur:1758960,monteeIdId:3,heureArrivee:1562315}
{ascStackId:0,heureEntreeAscenseur:1589687,heureSortieAscenseur:1650727,monteeIdId:3,heureArrivee:1562407}
{ascStackId:1,heureEntreeAscenseur:3847845,heureSortieAscenseur:3903429,monteeIdId:0,heureArrivee:1567837}
{ascStackId:0,heureEntreeAscenseur:1609314,heureSortieAscenseur:1712458,monteeIdId:2,heureArrivee:1567884}
{ascStackId:0,heureEntreeAscenseur:1669570,heureSortieAscenseur:1733658,monteeIdId:2,heureArrivee:1568821}
{ascStackId:1,heureEntreeAscenseur:1594411,heureSortieAscenseur:1626344,monteeIdId:0,heureArrivee:1574069}
{ascStackId:1,heureEntreeAscenseur:2179315,heureSortieAscenseur:2250581,monteeIdId:3,heureArrivee:1574755}
{ascStackId:0,heureEntreeAscenseur:1597087,heureSortieAscenseur:1663855,monteeIdId:3,heureArrivee:1582002}
{ascStackId:0,heureEntreeAscenseur:1608114,heureSortieAscenseur:1643042,monteeIdId:2,heureArrivee:1583188}
{ascStackId:1,heureEntreeAscenseur:1596811,heureSortieAscenseur:1669672,monteeIdId:0,heureArrivee:1586390}
{ascStackId:1,heureEntreeAscenseur:7701320,heureSortieAscenseur:7739653,monteeIdId:0,heureArrivee:1587057}
{ascStackId:0,heureEntreeAscenseur:1714858,heureSortieAscenseur:1753858,monteeIdId:2,heureArrivee:1587719}
{ascStackId:1,heureEntreeAscenseur:3264166,heureSortieAscenseur:3330094,monteeIdId:1,heureArrivee:1589091}
{ascStackId:1,heureEntreeAscenseur:2186715,heureSortieAscenseur:2240381,monteeIdId:3,heureArrivee:1591944}
{ascStackId:0,heureEntreeAscenseur:2127011,heureSortieAscenseur:2142539,monteeIdId:1,heureArrivee:1592022}
{ascStackId:0,heureEntreeAscenseur:6136801,heureSortieAscenseur:6162401,monteeIdId:2,heureArrivee:1592022}
{ascStackId:0,heureEntreeAscenseur:1645442,heureSortieAscenseur:1660970,monteeIdId:2,heureArrivee:1592022}
{ascStackId:1,heureEntreeAscenseur:2196627,heureSortieAscenseur:2246740,monteeIdId:1,heureArrivee:1593017}
{ascStackId:1,heureEntreeAscenseur:1615127,heureSortieAscenseur:1666926,monteeIdId:3,heureArrivee:1594281}
{ascStackId:0,heureEntreeAscenseur:1880445,heureSortieAscenseur:1926239,monteeIdId:1,heureArrivee:1596298}
