{acceleration:2.5E-7,dureePortes:2500,ascenseurSpeed:1.5E-3,capaciteAsc:5,repartAscenseurs:{{val:2},{val:2},{val:2},{val:2}},margeInterAsc:0.8,dureeEntreeSortiePers:1200,niveauMin:0,niveauMax:38}
{completionTime:8402012,totalTransportTime:4273470929,nbPersonneTransportees:3602,failed:false,maxTransportTime:7911392}
{ascStackId:1,heureEntreeAscenseur:8215521,heureSortieAscenseur:8266177,monteeIdId:1,heureArrivee:1114064}
{ascStackId:0,heureEntreeAscenseur:1430931,heureSortieAscenseur:1472861,monteeIdId:3,heureArrivee:1115307}
{ascStackId:0,heureEntreeAscenseur:1183599,heureSortieAscenseur:1216399,monteeIdId:2,heureArrivee:1115307}
{ascStackId:0,heureEntreeAscenseur:1234486,heureSortieAscenseur:1270808,monteeIdId:3,heureArrivee:1115307}
{ascStackId:0,heureEntreeAscenseur:1137296,heureSortieAscenseur:1170999,monteeIdId:2,heureArrivee:1116960}
{ascStackId:1,heureEntreeAscenseur:1193486,heureSortieAscenseur:1229619,monteeIdId:3,heureArrivee:1121868}
{ascStackId:1,heureEntreeAscenseur:1177533,heureSortieAscenseur:1246986,monteeIdId:2,heureArrivee:1122594}
{ascStackId:0,heureEntreeAscenseur:1167829,heureSortieAscenseur:1217229,monteeIdId:0,heureArrivee:1129268}
{ascStackId:0,heureEntreeAscenseur:1267783,heureSortieAscenseur:1301239,monteeIdId:2,heureArrivee:1129268}
{ascStackId:1,heureEntreeAscenseur:1164425,heureSortieAscenseur:1219938,monteeIdId:1,heureArrivee:1129633}
{ascStackId:0,heureEntreeAscenseur:6018883,heureSortieAscenseur:6082014,monteeIdId:1,heureArrivee:1133146}
{ascStackId:0,heureEntreeAscenseur:5992483,heureSortieAscenseur:6032644,monteeIdId:2,heureArrivee:1133146}
{ascStackId:1,heureEntreeAscenseur:1704559,heureSortieAscenseur:1763153,monteeIdId:0,heureArrivee:1133272}
{ascStackId:1,heureEntreeAscenseur:1188933,heureSortieAscenseur:1249386,monteeIdId:2,heureArrivee:1133890}
{ascStackId:0,heureEntreeAscenseur:2773941,heureSortieAscenseur:2821053,monteeIdId:0,heureArrivee:1136910}
{ascStackId:0,heureEntreeAscenseur:6618461,heureSortieAscenseur:6711338,monteeIdId:2,heureArrivee:1139614}
{ascStackId:0,heureEntreeAscenseur:1143888,heureSortieAscenseur:1211461,monteeIdId:1,heureArrivee:1140035}
{ascStackId:0,heureEntreeAscenseur:1405371,heureSortieAscenseur:1444432,monteeIdId:1,heureArrivee:1141024}
{ascStackId:0,heureEntreeAscenseur:1406571,heureSortieAscenseur:1445632,monteeIdId:1,heureArrivee:1141024}
{ascStackId:1,heureEntreeAscenseur:1201225,heureSortieAscenseur:1256661,monteeIdId:1,heureArrivee:1141509}
{ascStackId:1,heureEntreeAscenseur:1536861,heureSortieAscenseur:1573794,monteeIdId:2,heureArrivee:1141717}
{ascStackId:0,heureEntreeAscenseur:2473175,heureSortieAscenseur:2503039,monteeIdId:0,heureArrivee:1144613}
{ascStackId:0,heureEntreeAscenseur:5705954,heureSortieAscenseur:5742087,monteeIdId:3,heureArrivee:1152430}
{ascStackId:1,heureEntreeAscenseur:1454057,heureSortieAscenseur:1489857,monteeIdId:3,heureArrivee:1152469}
{ascStackId:0,heureEntreeAscenseur:1180953,heureSortieAscenseur:1246342,monteeIdId:3,heureArrivee:1152494}
{ascStackId:0,heureEntreeAscenseur:2541834,heureSortieAscenseur:2588615,monteeIdId:1,heureArrivee:1152494}
{ascStackId:0,heureEntreeAscenseur:1179229,heureSortieAscenseur:1236095,monteeIdId:0,heureArrivee:1152744}
{ascStackId:1,heureEntreeAscenseur:1189825,heureSortieAscenseur:1254261,monteeIdId:1,heureArrivee:1155202}
{ascStackId:1,heureEntreeAscenseur:1312644,heureSortieAscenseur:1369238,monteeIdId:1,heureArrivee:1156508}
{ascStackId:0,heureEntreeAscenseur:1280717,heureSortieAscenseur:1294973,monteeIdId:1,heureArrivee:1157520}
{ascStackId:0,heureEntreeAscenseur:1190629,heureSortieAscenseur:1237295,monteeIdId:0,heureArrivee:1157525}
{ascStackId:0,heureEntreeAscenseur:1727126,heureSortieAscenseur:1753592,monteeIdId:2,heureArrivee:1158277}
{ascStackId:0,heureEntreeAscenseur:1725926,heureSortieAscenseur:1752392,monteeIdId:2,heureArrivee:1158277}
{ascStackId:1,heureEntreeAscenseur:7808231,heureSortieAscenseur:7848564,monteeIdId:2,heureArrivee:1158936}
{ascStackId:0,heureEntreeAscenseur:5975457,heureSortieAscenseur:6014083,monteeIdId:1,heureArrivee:1159063}
{ascStackId:1,heureEntreeAscenseur:6260399,heureSortieAscenseur:6293732,monteeIdId:0,heureArrivee:1160047}
{ascStackId:1,heureEntreeAscenseur:1200025,heureSortieAscenseur:1255461,monteeIdId:1,heureArrivee:1160801}
{ascStackId:1,heureEntreeAscenseur:2487042,heureSortieAscenseur:2519908,monteeIdId:0,heureArrivee:1161702}
{ascStackId:1,heureEntreeAscenseur:1344492,heureSortieAscenseur:1369225,monteeIdId:0,heureArrivee:1162325}
{ascStackId:1,heureEntreeAscenseur:1253029,heureSortieAscenseur:1305359,monteeIdId:0,heureArrivee:1164812}
{ascStackId:0,heureEntreeAscenseur:1279517,heureSortieAscenseur:1293773,monteeIdId:1,heureArrivee:1165422}
{ascStackId:1,heureEntreeAscenseur:1949442,heureSortieAscenseur:2019175,monteeIdId:3,heureArrivee:1167090}
{ascStackId:1,heureEntreeAscenseur:7367297,heureSortieAscenseur:7415297,monteeIdId:2,heureArrivee:1168448}
{ascStackId:0,heureEntreeAscenseur:1196829,heureSortieAscenseur:1238495,monteeIdId:0,heureArrivee:1168641}
{ascStackId:1,heureEntreeAscenseur:7160717,heureSortieAscenseur:7199650,monteeIdId:2,heureArrivee:1168918}
{ascStackId:1,heureEntreeAscenseur:1698359,heureSortieAscenseur:1761953,monteeIdId:0,heureArrivee:1172548}
{ascStackId:1,heureEntreeAscenseur:1250586,heureSortieAscenseur:1299119,monteeIdId:2,heureArrivee:1174200}
{ascStackId:0,heureEntreeAscenseur:1327807,heureSortieAscenseur:1353991,monteeIdId:3,heureArrivee:1174430}
{ascStackId:1,heureEntreeAscenseur:7734523,heureSortieAscenseur:7789228,monteeIdId:3,heureArrivee:1176769}
{ascStackId:1,heureEntreeAscenseur:7369697,heureSortieAscenseur:7417697,monteeIdId:2,heureArrivee:1178199}
{ascStackId:0,heureEntreeAscenseur:2488914,heureSortieAscenseur:2612108,monteeIdId:3,heureArrivee:1181030}
{ascStackId:1,heureEntreeAscenseur:1872314,heureSortieAscenseur:1902247,monteeIdId:2,heureArrivee:1183844}
{ascStackId:0,heureEntreeAscenseur:6580251,heureSortieAscenseur:6631231,monteeIdId:3,heureArrivee:1183941}
{ascStackId:0,heureEntreeAscenseur:1211686,heureSortieAscenseur:1267208,monteeIdId:3,heureArrivee:1184343}
{ascStackId:0,heureEntreeAscenseur:1277983,heureSortieAscenseur:1331527,monteeIdId:2,heureArrivee:1184602}
{ascStackId:0,heureEntreeAscenseur:1240895,heureSortieAscenseur:1291157,monteeIdId:0,heureArrivee:1186502}
{ascStackId:0,heureEntreeAscenseur:2405104,heureSortieAscenseur:2451048,monteeIdId:3,heureArrivee:1187600}
{ascStackId:1,heureEntreeAscenseur:1323484,heureSortieAscenseur:1380150,monteeIdId:3,heureArrivee:1189815}
{ascStackId:0,heureEntreeAscenseur:6252666,heureSortieAscenseur:6311040,monteeIdId:0,heureArrivee:1191928}
{ascStackId:0,heureEntreeAscenseur:2016954,heureSortieAscenseur:2041554,monteeIdId:1,heureArrivee:1192713}
{ascStackId:1,heureEntreeAscenseur:2365943,heureSortieAscenseur:2416943,monteeIdId:2,heureArrivee:1193580}
{ascStackId:0,heureEntreeAscenseur:1218799,heureSortieAscenseur:1478672,monteeIdId:2,heureArrivee:1194892}
{ascStackId:1,heureEntreeAscenseur:5637522,heureSortieAscenseur:5664255,monteeIdId:3,heureArrivee:1196680}
{ascStackId:1,heureEntreeAscenseur:5403260,heureSortieAscenseur:5453049,monteeIdId:2,heureArrivee:1197081}
{ascStackId:0,heureEntreeAscenseur:3967798,heureSortieAscenseur:4007931,monteeIdId:3,heureArrivee:1198454}
{ascStackId:0,heureEntreeAscenseur:1239695,heureSortieAscenseur:1274429,monteeIdId:0,heureArrivee:1200563}
{ascStackId:0,heureEntreeAscenseur:1465616,heureSortieAscenseur:1503405,monteeIdId:2,heureArrivee:1202799}
{ascStackId:1,heureEntreeAscenseur:1548456,heureSortieAscenseur:1586256,monteeIdId:3,heureArrivee:1204101}
{ascStackId:1,heureEntreeAscenseur:1546056,heureSortieAscenseur:1583856,monteeIdId:3,heureArrivee:1204101}
{ascStackId:1,heureEntreeAscenseur:4687567,heureSortieAscenseur:4729028,monteeIdId:1,heureArrivee:1204205}
{ascStackId:1,heureEntreeAscenseur:1278386,heureSortieAscenseur:1349116,monteeIdId:2,heureArrivee:1204668}
{ascStackId:1,heureEntreeAscenseur:1279586,heureSortieAscenseur:1350316,monteeIdId:2,heureArrivee:1204668}
{ascStackId:1,heureEntreeAscenseur:1277186,heureSortieAscenseur:1347916,monteeIdId:2,heureArrivee:1204668}
{ascStackId:0,heureEntreeAscenseur:1289383,heureSortieAscenseur:1332727,monteeIdId:2,heureArrivee:1206338}
{ascStackId:1,heureEntreeAscenseur:1251786,heureSortieAscenseur:1275986,monteeIdId:2,heureArrivee:1213653}
{ascStackId:0,heureEntreeAscenseur:6242736,heureSortieAscenseur:6298782,monteeIdId:2,heureArrivee:1216601}
{ascStackId:1,heureEntreeAscenseur:1322284,heureSortieAscenseur:1378950,monteeIdId:3,heureArrivee:1216773}
{ascStackId:0,heureEntreeAscenseur:1558261,heureSortieAscenseur:1591727,monteeIdId:2,heureArrivee:1216816}
{ascStackId:1,heureEntreeAscenseur:6639128,heureSortieAscenseur:6681164,monteeIdId:3,heureArrivee:1217600}
{ascStackId:1,heureEntreeAscenseur:5786287,heureSortieAscenseur:5900587,monteeIdId:3,heureArrivee:1217600}
{ascStackId:1,heureEntreeAscenseur:1259061,heureSortieAscenseur:1331972,monteeIdId:1,heureArrivee:1221191}
{ascStackId:0,heureEntreeAscenseur:1251727,heureSortieAscenseur:1278317,monteeIdId:1,heureArrivee:1221674}
{ascStackId:1,heureEntreeAscenseur:1983066,heureSortieAscenseur:2053020,monteeIdId:1,heureArrivee:1222579}
{ascStackId:1,heureEntreeAscenseur:1266461,heureSortieAscenseur:1294661,monteeIdId:1,heureArrivee:1224224}
{ascStackId:1,heureEntreeAscenseur:7803431,heureSortieAscenseur:7843764,monteeIdId:2,heureArrivee:1224420}
{ascStackId:1,heureEntreeAscenseur:1282951,heureSortieAscenseur:1309684,monteeIdId:3,heureArrivee:1225928}
{ascStackId:1,heureEntreeAscenseur:1595811,heureSortieAscenseur:1716293,monteeIdId:1,heureArrivee:1226979}
{ascStackId:1,heureEntreeAscenseur:3246975,heureSortieAscenseur:3315764,monteeIdId:0,heureArrivee:1226979}
{ascStackId:1,heureEntreeAscenseur:1589611,heureSortieAscenseur:1715093,monteeIdId:1,heureArrivee:1226979}
{ascStackId:1,heureEntreeAscenseur:3421549,heureSortieAscenseur:3483655,monteeIdId:3,heureArrivee:1230536}
{ascStackId:0,heureEntreeAscenseur:4617214,heureSortieAscenseur:4654336,monteeIdId:2,heureArrivee:1230906}
{ascStackId:0,heureEntreeAscenseur:1519857,heureSortieAscenseur:1555646,monteeIdId:3,heureArrivee:1233512}
{ascStackId:1,heureEntreeAscenseur:8276741,heureSortieAscenseur:8338602,monteeIdId:0,heureArrivee:1236809}
{ascStackId:1,heureEntreeAscenseur:1310884,heureSortieAscenseur:1376550,monteeIdId:3,heureArrivee:1237364}
{ascStackId:0,heureEntreeAscenseur:1272008,heureSortieAscenseur:1446928,monteeIdId:3,heureArrivee:1237686}
{ascStackId:0,heureEntreeAscenseur:5973168,heureSortieAscenseur:5999634,monteeIdId:3,heureArrivee:1239060}
{ascStackId:1,heureEntreeAscenseur:1370425,heureSortieAscenseur:1470566,monteeIdId:0,heureArrivee:1242405}
{ascStackId:1,heureEntreeAscenseur:1284151,heureSortieAscenseur:1343017,monteeIdId:3,heureArrivee:1243299}
{ascStackId:0,heureEntreeAscenseur:1316383,heureSortieAscenseur:1333927,monteeIdId:2,heureArrivee:1244421}
{ascStackId:1,heureEntreeAscenseur:7140658,heureSortieAscenseur:7190919,monteeIdId:1,heureArrivee:1246559}
{ascStackId:1,heureEntreeAscenseur:2221133,heureSortieAscenseur:2246533,monteeIdId:2,heureArrivee:1251004}
{ascStackId:1,heureEntreeAscenseur:7807031,heureSortieAscenseur:7847364,monteeIdId:2,heureArrivee:1251949}
{ascStackId:0,heureEntreeAscenseur:1279408,heureSortieAscenseur:1296007,monteeIdId:3,heureArrivee:1255141}
{ascStackId:0,heureEntreeAscenseur:1281808,heureSortieAscenseur:1326607,monteeIdId:3,heureArrivee:1255948}
{ascStackId:1,heureEntreeAscenseur:1265261,heureSortieAscenseur:1311444,monteeIdId:1,heureArrivee:1256583}
{ascStackId:0,heureEntreeAscenseur:1297373,heureSortieAscenseur:1322973,monteeIdId:1,heureArrivee:1257082}
{ascStackId:1,heureEntreeAscenseur:1452857,heureSortieAscenseur:1488657,monteeIdId:3,heureArrivee:1259413}
{ascStackId:0,heureEntreeAscenseur:1280608,heureSortieAscenseur:1419075,monteeIdId:3,heureArrivee:1259845}
{ascStackId:1,heureEntreeAscenseur:2311043,heureSortieAscenseur:2364227,monteeIdId:3,heureArrivee:1260681}
{ascStackId:1,heureEntreeAscenseur:1352716,heureSortieAscenseur:1396182,monteeIdId:2,heureArrivee:1260681}
{ascStackId:1,heureEntreeAscenseur:1345692,heureSortieAscenseur:1405537,monteeIdId:0,heureArrivee:1261440}
{ascStackId:0,heureEntreeAscenseur:6014927,heureSortieAscenseur:6041393,monteeIdId:0,heureArrivee:1261764}
{ascStackId:0,heureEntreeAscenseur:1887770,heureSortieAscenseur:1928295,monteeIdId:2,heureArrivee:1268311}
{ascStackId:0,heureEntreeAscenseur:1278208,heureSortieAscenseur:1306207,monteeIdId:3,heureArrivee:1268353}
{ascStackId:0,heureEntreeAscenseur:1340935,heureSortieAscenseur:1355191,monteeIdId:3,heureArrivee:1273227}
{ascStackId:0,heureEntreeAscenseur:1895808,heureSortieAscenseur:1921741,monteeIdId:0,heureArrivee:1274040}
{ascStackId:0,heureEntreeAscenseur:6357434,heureSortieAscenseur:6463634,monteeIdId:1,heureArrivee:1275713}
{ascStackId:1,heureEntreeAscenseur:7283651,heureSortieAscenseur:7360240,monteeIdId:1,heureArrivee:1276030}
{ascStackId:0,heureEntreeAscenseur:2972719,heureSortieAscenseur:3011472,monteeIdId:2,heureArrivee:1276131}
{ascStackId:1,heureEntreeAscenseur:1871114,heureSortieAscenseur:1949686,monteeIdId:2,heureArrivee:1276778}
{ascStackId:1,heureEntreeAscenseur:1351516,heureSortieAscenseur:1383582,monteeIdId:2,heureArrivee:1279110}
{ascStackId:0,heureEntreeAscenseur:1621554,heureSortieAscenseur:1655877,monteeIdId:0,heureArrivee:1281276}
{ascStackId:1,heureEntreeAscenseur:1917058,heureSortieAscenseur:2008918,monteeIdId:0,heureArrivee:1281478}
{ascStackId:1,heureEntreeAscenseur:1803819,heureSortieAscenseur:1852875,monteeIdId:0,heureArrivee:1282845}
{ascStackId:0,heureEntreeAscenseur:1479872,heureSortieAscenseur:1505805,monteeIdId:2,heureArrivee:1283177}
{ascStackId:1,heureEntreeAscenseur:1384782,heureSortieAscenseur:1437416,monteeIdId:2,heureArrivee:1284607}
{ascStackId:0,heureEntreeAscenseur:1352770,heureSortieAscenseur:1419699,monteeIdId:1,heureArrivee:1287734}
{ascStackId:0,heureEntreeAscenseur:1318157,heureSortieAscenseur:1433500,monteeIdId:0,heureArrivee:1287924}
{ascStackId:1,heureEntreeAscenseur:6681715,heureSortieAscenseur:6737621,monteeIdId:1,heureArrivee:1288037}
{ascStackId:0,heureEntreeAscenseur:1357548,heureSortieAscenseur:1369404,monteeIdId:0,heureArrivee:1288252}
{ascStackId:0,heureEntreeAscenseur:1466816,heureSortieAscenseur:1504605,monteeIdId:2,heureArrivee:1288328}
{ascStackId:1,heureEntreeAscenseur:2591532,heureSortieAscenseur:2667213,monteeIdId:2,heureArrivee:1289931}
{ascStackId:0,heureEntreeAscenseur:1311573,heureSortieAscenseur:1349170,monteeIdId:1,heureArrivee:1290127}
{ascStackId:0,heureEntreeAscenseur:6673980,heureSortieAscenseur:6744947,monteeIdId:0,heureArrivee:1290519}
{ascStackId:1,heureEntreeAscenseur:3054305,heureSortieAscenseur:3081038,monteeIdId:3,heureArrivee:1292416}
{ascStackId:1,heureEntreeAscenseur:7063797,heureSortieAscenseur:7101930,monteeIdId:1,heureArrivee:1298693}
{ascStackId:0,heureEntreeAscenseur:1333173,heureSortieAscenseur:1351570,monteeIdId:1,heureArrivee:1298718}
{ascStackId:1,heureEntreeAscenseur:1321084,heureSortieAscenseur:1377750,monteeIdId:3,heureArrivee:1298853}
{ascStackId:0,heureEntreeAscenseur:2402704,heureSortieAscenseur:2449848,monteeIdId:3,heureArrivee:1299089}
{ascStackId:0,heureEntreeAscenseur:1335127,heureSortieAscenseur:1369499,monteeIdId:2,heureArrivee:1299975}
{ascStackId:1,heureEntreeAscenseur:1707433,heureSortieAscenseur:1744155,monteeIdId:3,heureArrivee:1305750}
{ascStackId:0,heureEntreeAscenseur:1391555,heureSortieAscenseur:1422666,monteeIdId:2,heureArrivee:1308902}
{ascStackId:0,heureEntreeAscenseur:1443700,heureSortieAscenseur:1464966,monteeIdId:0,heureArrivee:1308902}
{ascStackId:0,heureEntreeAscenseur:1392755,heureSortieAscenseur:1423866,monteeIdId:2,heureArrivee:1308902}
{ascStackId:1,heureEntreeAscenseur:1918258,heureSortieAscenseur:2010118,monteeIdId:0,heureArrivee:1309370}
{ascStackId:1,heureEntreeAscenseur:2043251,heureSortieAscenseur:2107547,monteeIdId:0,heureArrivee:1310763}
{ascStackId:1,heureEntreeAscenseur:8162092,heureSortieAscenseur:8189225,monteeIdId:0,heureArrivee:1311767}
{ascStackId:0,heureEntreeAscenseur:1407316,heureSortieAscenseur:1462566,monteeIdId:0,heureArrivee:1313134}
{ascStackId:0,heureEntreeAscenseur:1381260,heureSortieAscenseur:1393116,monteeIdId:0,heureArrivee:1313139}
{ascStackId:1,heureEntreeAscenseur:1470282,heureSortieAscenseur:1532061,monteeIdId:2,heureArrivee:1317946}
{ascStackId:0,heureEntreeAscenseur:1740233,heureSortieAscenseur:1764699,monteeIdId:3,heureArrivee:1319015}
{ascStackId:1,heureEntreeAscenseur:1374038,heureSortieAscenseur:1447048,monteeIdId:1,heureArrivee:1325238}
{ascStackId:1,heureEntreeAscenseur:7210258,heureSortieAscenseur:7240858,monteeIdId:0,heureArrivee:1325447}
{ascStackId:1,heureEntreeAscenseur:1442216,heureSortieAscenseur:1499195,monteeIdId:2,heureArrivee:1326882}
{ascStackId:0,heureEntreeAscenseur:1381355,heureSortieAscenseur:1405883,monteeIdId:2,heureArrivee:1327745}
{ascStackId:0,heureEntreeAscenseur:1446832,heureSortieAscenseur:1485215,monteeIdId:1,heureArrivee:1328943}
{ascStackId:0,heureEntreeAscenseur:1466166,heureSortieAscenseur:1494694,monteeIdId:0,heureArrivee:1329592}
{ascStackId:0,heureEntreeAscenseur:2006985,heureSortieAscenseur:2057014,monteeIdId:0,heureArrivee:1329869}
{ascStackId:1,heureEntreeAscenseur:1640421,heureSortieAscenseur:1668887,monteeIdId:0,heureArrivee:1337033}
{ascStackId:1,heureEntreeAscenseur:1608867,heureSortieAscenseur:1717493,monteeIdId:1,heureArrivee:1338758}
{ascStackId:1,heureEntreeAscenseur:1547256,heureSortieAscenseur:1585056,monteeIdId:3,heureArrivee:1339961}
{ascStackId:1,heureEntreeAscenseur:1387550,heureSortieAscenseur:1413616,monteeIdId:3,heureArrivee:1341052}
{ascStackId:1,heureEntreeAscenseur:2110078,heureSortieAscenseur:2157611,monteeIdId:2,heureArrivee:1341052}
{ascStackId:0,heureEntreeAscenseur:2255789,heureSortieAscenseur:2290778,monteeIdId:2,heureArrivee:1341224}
{ascStackId:1,heureEntreeAscenseur:1381350,heureSortieAscenseur:1451657,monteeIdId:3,heureArrivee:1341537}
{ascStackId:0,heureEntreeAscenseur:1839403,heureSortieAscenseur:1892208,monteeIdId:0,heureArrivee:1342793}
{ascStackId:0,heureEntreeAscenseur:1405947,heureSortieAscenseur:1471661,monteeIdId:3,heureArrivee:1343566}
{ascStackId:0,heureEntreeAscenseur:1404747,heureSortieAscenseur:1470461,monteeIdId:3,heureArrivee:1343566}
{ascStackId:0,heureEntreeAscenseur:2226182,heureSortieAscenseur:2264576,monteeIdId:3,heureArrivee:1344618}
{ascStackId:0,heureEntreeAscenseur:6025083,heureSortieAscenseur:6112339,monteeIdId:1,heureArrivee:1345061}
{ascStackId:0,heureEntreeAscenseur:2734419,heureSortieAscenseur:2771541,monteeIdId:0,heureArrivee:1346380}
{ascStackId:1,heureEntreeAscenseur:1380238,heureSortieAscenseur:1425448,monteeIdId:1,heureArrivee:1347915}
{ascStackId:0,heureEntreeAscenseur:6133085,heureSortieAscenseur:6170922,monteeIdId:3,heureArrivee:1348484}
{ascStackId:1,heureEntreeAscenseur:7788843,heureSortieAscenseur:7838176,monteeIdId:1,heureArrivee:1348695}
{ascStackId:1,heureEntreeAscenseur:6242711,heureSortieAscenseur:6270777,monteeIdId:3,heureArrivee:1349519}
{ascStackId:1,heureEntreeAscenseur:6805870,heureSortieAscenseur:6845003,monteeIdId:1,heureArrivee:1350064}
{ascStackId:1,heureEntreeAscenseur:1539099,heureSortieAscenseur:1633021,monteeIdId:0,heureArrivee:1350064}
{ascStackId:0,heureEntreeAscenseur:1425066,heureSortieAscenseur:1464416,monteeIdId:2,heureArrivee:1351751}
{ascStackId:1,heureEntreeAscenseur:7673849,heureSortieAscenseur:7712315,monteeIdId:2,heureArrivee:1352467}
{ascStackId:0,heureEntreeAscenseur:6136596,heureSortieAscenseur:6212533,monteeIdId:0,heureArrivee:1357347}
{ascStackId:0,heureEntreeAscenseur:1933095,heureSortieAscenseur:1964023,monteeIdId:2,heureArrivee:1358562}
{ascStackId:0,heureEntreeAscenseur:1520281,heureSortieAscenseur:1572278,monteeIdId:1,heureArrivee:1358562}
{ascStackId:1,heureEntreeAscenseur:1381438,heureSortieAscenseur:1410304,monteeIdId:1,heureArrivee:1361038}
{ascStackId:1,heureEntreeAscenseur:3210290,heureSortieAscenseur:3233823,monteeIdId:3,heureArrivee:1362366}
{ascStackId:1,heureEntreeAscenseur:1432848,heureSortieAscenseur:1532681,monteeIdId:1,heureArrivee:1364908}
{ascStackId:0,heureEntreeAscenseur:6428357,heureSortieAscenseur:6486352,monteeIdId:0,heureArrivee:1366631}
{ascStackId:1,heureEntreeAscenseur:1395337,heureSortieAscenseur:1474166,monteeIdId:0,heureArrivee:1368133}
{ascStackId:0,heureEntreeAscenseur:1701599,heureSortieAscenseur:1739396,monteeIdId:0,heureArrivee:1369813}
{ascStackId:0,heureEntreeAscenseur:6490634,heureSortieAscenseur:6561767,monteeIdId:1,heureArrivee:1370586}
{ascStackId:0,heureEntreeAscenseur:1495894,heureSortieAscenseur:1521494,monteeIdId:0,heureArrivee:1374288}
{ascStackId:1,heureEntreeAscenseur:4864361,heureSortieAscenseur:4915027,monteeIdId:0,heureArrivee:1375417}
{ascStackId:1,heureEntreeAscenseur:1471482,heureSortieAscenseur:1533261,monteeIdId:2,heureArrivee:1377483}
{ascStackId:1,heureEntreeAscenseur:1388750,heureSortieAscenseur:1426744,monteeIdId:3,heureArrivee:1378511}
{ascStackId:1,heureEntreeAscenseur:1544856,heureSortieAscenseur:1582656,monteeIdId:3,heureArrivee:1380661}
{ascStackId:1,heureEntreeAscenseur:3533275,heureSortieAscenseur:3581120,monteeIdId:2,heureArrivee:1384493}
{ascStackId:1,heureEntreeAscenseur:3530875,heureSortieAscenseur:3578720,monteeIdId:2,heureArrivee:1384493}
{ascStackId:1,heureEntreeAscenseur:1760921,heureSortieAscenseur:1862514,monteeIdId:2,heureArrivee:1384493}
{ascStackId:1,heureEntreeAscenseur:1594856,heureSortieAscenseur:1667767,monteeIdId:3,heureArrivee:1385146}
{ascStackId:1,heureEntreeAscenseur:1805019,heureSortieAscenseur:1854075,monteeIdId:0,heureArrivee:1386971}
{ascStackId:0,heureEntreeAscenseur:6423557,heureSortieAscenseur:6515477,monteeIdId:0,heureArrivee:1387468}
{ascStackId:1,heureEntreeAscenseur:1475366,heureSortieAscenseur:1535499,monteeIdId:0,heureArrivee:1389465}
{ascStackId:0,heureEntreeAscenseur:1766992,heureSortieAscenseur:1831914,monteeIdId:2,heureArrivee:1389703}
{ascStackId:0,heureEntreeAscenseur:1421644,heureSortieAscenseur:1463766,monteeIdId:0,heureArrivee:1390380}
{ascStackId:1,heureEntreeAscenseur:1823278,heureSortieAscenseur:1856544,monteeIdId:1,heureArrivee:1392315}
{ascStackId:1,heureEntreeAscenseur:1441016,heureSortieAscenseur:1469082,monteeIdId:2,heureArrivee:1398170}
{ascStackId:1,heureEntreeAscenseur:1644021,heureSortieAscenseur:1682015,monteeIdId:0,heureArrivee:1398170}
{ascStackId:1,heureEntreeAscenseur:1574994,heureSortieAscenseur:1614460,monteeIdId:2,heureArrivee:1398768}
{ascStackId:0,heureEntreeAscenseur:1972410,heureSortieAscenseur:1989954,monteeIdId:1,heureArrivee:1401055}
{ascStackId:0,heureEntreeAscenseur:2260798,heureSortieAscenseur:2278342,monteeIdId:0,heureArrivee:1401055}
{ascStackId:1,heureEntreeAscenseur:6345899,heureSortieAscenseur:6434037,monteeIdId:3,heureArrivee:1404584}
{ascStackId:1,heureEntreeAscenseur:1821619,heureSortieAscenseur:1856475,monteeIdId:0,heureArrivee:1404999}
{ascStackId:0,heureEntreeAscenseur:1677421,heureSortieAscenseur:1737833,monteeIdId:3,heureArrivee:1405466}
{ascStackId:1,heureEntreeAscenseur:7858364,heureSortieAscenseur:7883097,monteeIdId:2,heureArrivee:1406318}
{ascStackId:0,heureEntreeAscenseur:1496615,heureSortieAscenseur:1517881,monteeIdId:1,heureArrivee:1408235}
{ascStackId:0,heureEntreeAscenseur:1448032,heureSortieAscenseur:1495415,monteeIdId:1,heureArrivee:1413652}
{ascStackId:1,heureEntreeAscenseur:2308643,heureSortieAscenseur:2351099,monteeIdId:3,heureArrivee:1417484}
{ascStackId:0,heureEntreeAscenseur:1474061,heureSortieAscenseur:1532913,monteeIdId:3,heureArrivee:1418574}
{ascStackId:1,heureEntreeAscenseur:7826068,heureSortieAscenseur:7866401,monteeIdId:3,heureArrivee:1418598}
{ascStackId:1,heureEntreeAscenseur:1434144,heureSortieAscenseur:1487457,monteeIdId:3,heureArrivee:1419492}
{ascStackId:1,heureEntreeAscenseur:5653490,heureSortieAscenseur:5686356,monteeIdId:0,heureArrivee:1419810}
{ascStackId:0,heureEntreeAscenseur:5886582,heureSortieAscenseur:5917187,monteeIdId:3,heureArrivee:1424819}
{ascStackId:1,heureEntreeAscenseur:1756011,heureSortieAscenseur:1805621,monteeIdId:3,heureArrivee:1425603}
{ascStackId:1,heureEntreeAscenseur:1536281,heureSortieAscenseur:1607667,monteeIdId:1,heureArrivee:1427019}
{ascStackId:0,heureEntreeAscenseur:1467366,heureSortieAscenseur:1593888,monteeIdId:0,heureArrivee:1427036}
{ascStackId:1,heureEntreeAscenseur:1562394,heureSortieAscenseur:1612060,monteeIdId:2,heureArrivee:1427661}
{ascStackId:1,heureEntreeAscenseur:1535661,heureSortieAscenseur:1585194,monteeIdId:2,heureArrivee:1428090}
