{acceleration:2.5E-7,dureePortes:2500,ascenseurSpeed:1.5E-3,capaciteAsc:5,repartAscenseurs:{{val:2},{val:2},{val:2},{val:2}},margeInterAsc:0.8,dureeEntreeSortiePers:1200,niveauMin:0,niveauMax:38}
{completionTime:6898648,totalTransportTime:1870196316,nbPersonneTransportees:3602,failed:false,maxTransportTime:6237570}
{ascStackId:0,heureEntreeAscenseur:927924,heureSortieAscenseur:967750,monteeIdId:3,heureArrivee:759497}
{ascStackId:1,heureEntreeAscenseur:786389,heureSortieAscenseur:966838,monteeIdId:2,heureArrivee:761708}
{ascStackId:1,heureEntreeAscenseur:917978,heureSortieAscenseur:972570,monteeIdId:3,heureArrivee:761708}
{ascStackId:1,heureEntreeAscenseur:895888,heureSortieAscenseur:964544,monteeIdId:1,heureArrivee:761708}
{ascStackId:0,heureEntreeAscenseur:772317,heureSortieAscenseur:900324,monteeIdId:3,heureArrivee:764300}
{ascStackId:0,heureEntreeAscenseur:817036,heureSortieAscenseur:869425,monteeIdId:0,heureArrivee:765163}
{ascStackId:0,heureEntreeAscenseur:966859,heureSortieAscenseur:991859,monteeIdId:0,heureArrivee:765163}
{ascStackId:1,heureEntreeAscenseur:793299,heureSortieAscenseur:858432,monteeIdId:1,heureArrivee:765503}
{ascStackId:1,heureEntreeAscenseur:1538717,heureSortieAscenseur:1602511,monteeIdId:2,heureArrivee:771097}
{ascStackId:1,heureEntreeAscenseur:798287,heureSortieAscenseur:871825,monteeIdId:0,heureArrivee:772983}
{ascStackId:1,heureEntreeAscenseur:1627729,heureSortieAscenseur:1666062,monteeIdId:3,heureArrivee:774294}
{ascStackId:1,heureEntreeAscenseur:976170,heureSortieAscenseur:1031487,monteeIdId:3,heureArrivee:778251}
{ascStackId:0,heureEntreeAscenseur:790899,heureSortieAscenseur:833355,monteeIdId:1,heureArrivee:779075}
{ascStackId:1,heureEntreeAscenseur:795699,heureSortieAscenseur:914088,monteeIdId:1,heureArrivee:779734}
{ascStackId:1,heureEntreeAscenseur:843288,heureSortieAscenseur:960944,monteeIdId:1,heureArrivee:781368}
{ascStackId:0,heureEntreeAscenseur:792099,heureSortieAscenseur:849699,monteeIdId:1,heureArrivee:782701}
{ascStackId:0,heureEntreeAscenseur:893972,heureSortieAscenseur:968038,monteeIdId:2,heureArrivee:784899}
{ascStackId:0,heureEntreeAscenseur:873025,heureSortieAscenseur:902737,monteeIdId:0,heureArrivee:792248}
{ascStackId:1,heureEntreeAscenseur:799445,heureSortieAscenseur:968038,monteeIdId:2,heureArrivee:797962}
{ascStackId:0,heureEntreeAscenseur:1119906,heureSortieAscenseur:1198090,monteeIdId:0,heureArrivee:797973}
{ascStackId:0,heureEntreeAscenseur:864116,heureSortieAscenseur:928572,monteeIdId:2,heureArrivee:797973}
{ascStackId:0,heureEntreeAscenseur:964459,heureSortieAscenseur:989459,monteeIdId:0,heureArrivee:799663}
{ascStackId:1,heureEntreeAscenseur:869832,heureSortieAscenseur:962144,monteeIdId:1,heureArrivee:800818}
{ascStackId:0,heureEntreeAscenseur:862916,heureSortieAscenseur:904172,monteeIdId:2,heureArrivee:805173}
{ascStackId:1,heureEntreeAscenseur:823973,heureSortieAscenseur:970438,monteeIdId:2,heureArrivee:806145}
{ascStackId:0,heureEntreeAscenseur:915324,heureSortieAscenseur:965350,monteeIdId:3,heureArrivee:809183}
{ascStackId:0,heureEntreeAscenseur:914124,heureSortieAscenseur:964150,monteeIdId:3,heureArrivee:809183}
{ascStackId:1,heureEntreeAscenseur:6722216,heureSortieAscenseur:6762549,monteeIdId:3,heureArrivee:810256}
{ascStackId:0,heureEntreeAscenseur:879499,heureSortieAscenseur:903955,monteeIdId:1,heureArrivee:812796}
{ascStackId:0,heureEntreeAscenseur:875899,heureSortieAscenseur:902755,monteeIdId:1,heureArrivee:812796}
{ascStackId:0,heureEntreeAscenseur:865316,heureSortieAscenseur:878444,monteeIdId:2,heureArrivee:816660}
{ascStackId:0,heureEntreeAscenseur:855169,heureSortieAscenseur:871825,monteeIdId:0,heureArrivee:818809}
{ascStackId:0,heureEntreeAscenseur:874225,heureSortieAscenseur:903937,monteeIdId:0,heureArrivee:818919}
{ascStackId:0,heureEntreeAscenseur:866858,heureSortieAscenseur:901524,monteeIdId:3,heureArrivee:819860}
{ascStackId:1,heureEntreeAscenseur:2606890,heureSortieAscenseur:2633490,monteeIdId:3,heureArrivee:820723}
{ascStackId:0,heureEntreeAscenseur:1324885,heureSortieAscenseur:1342429,monteeIdId:2,heureArrivee:822350}
{ascStackId:0,heureEntreeAscenseur:1047077,heureSortieAscenseur:1121399,monteeIdId:2,heureArrivee:823538}
{ascStackId:0,heureEntreeAscenseur:875425,heureSortieAscenseur:945403,monteeIdId:0,heureArrivee:823657}
{ascStackId:0,heureEntreeAscenseur:874699,heureSortieAscenseur:1015333,monteeIdId:1,heureArrivee:825370}
{ascStackId:1,heureEntreeAscenseur:876625,heureSortieAscenseur:951147,monteeIdId:0,heureArrivee:825443}
{ascStackId:0,heureEntreeAscenseur:869258,heureSortieAscenseur:890124,monteeIdId:3,heureArrivee:825487}
{ascStackId:1,heureEntreeAscenseur:5617526,heureSortieAscenseur:5696928,monteeIdId:0,heureArrivee:826369}
{ascStackId:1,heureEntreeAscenseur:874225,heureSortieAscenseur:925091,monteeIdId:0,heureArrivee:831074}
{ascStackId:0,heureEntreeAscenseur:834555,heureSortieAscenseur:873499,monteeIdId:1,heureArrivee:832538}
{ascStackId:0,heureEntreeAscenseur:1371482,heureSortieAscenseur:1432850,monteeIdId:2,heureArrivee:832808}
{ascStackId:1,heureEntreeAscenseur:977638,heureSortieAscenseur:1045438,monteeIdId:2,heureArrivee:833464}
{ascStackId:1,heureEntreeAscenseur:852466,heureSortieAscenseur:970170,monteeIdId:3,heureArrivee:834302}
{ascStackId:1,heureEntreeAscenseur:875425,heureSortieAscenseur:967875,monteeIdId:0,heureArrivee:835642}
{ascStackId:1,heureEntreeAscenseur:896578,heureSortieAscenseur:916778,monteeIdId:3,heureArrivee:835644}
{ascStackId:1,heureEntreeAscenseur:6790488,heureSortieAscenseur:6830821,monteeIdId:2,heureArrivee:835975}
{ascStackId:1,heureEntreeAscenseur:865705,heureSortieAscenseur:971638,monteeIdId:2,heureArrivee:838164}
{ascStackId:0,heureEntreeAscenseur:946637,heureSortieAscenseur:968950,monteeIdId:3,heureArrivee:838660}
{ascStackId:0,heureEntreeAscenseur:878299,heureSortieAscenseur:914155,monteeIdId:1,heureArrivee:839025}
{ascStackId:0,heureEntreeAscenseur:925524,heureSortieAscenseur:945437,monteeIdId:3,heureArrivee:840467}
{ascStackId:1,heureEntreeAscenseur:1327285,heureSortieAscenseur:1418241,monteeIdId:2,heureArrivee:840564}
{ascStackId:1,heureEntreeAscenseur:1021474,heureSortieAscenseur:1088407,monteeIdId:0,heureArrivee:841168}
{ascStackId:0,heureEntreeAscenseur:868058,heureSortieAscenseur:912924,monteeIdId:3,heureArrivee:843004}
{ascStackId:1,heureEntreeAscenseur:877825,heureSortieAscenseur:914891,monteeIdId:0,heureArrivee:843752}
{ascStackId:0,heureEntreeAscenseur:860516,heureSortieAscenseur:943972,monteeIdId:2,heureArrivee:844437}
{ascStackId:0,heureEntreeAscenseur:877099,heureSortieAscenseur:891355,monteeIdId:1,heureArrivee:844924}
{ascStackId:1,heureEntreeAscenseur:1537517,heureSortieAscenseur:1601311,monteeIdId:2,heureArrivee:847980}
{ascStackId:0,heureEntreeAscenseur:876625,heureSortieAscenseur:889681,monteeIdId:0,heureArrivee:848004}
{ascStackId:1,heureEntreeAscenseur:969344,heureSortieAscenseur:1032400,monteeIdId:1,heureArrivee:849194}
{ascStackId:1,heureEntreeAscenseur:881688,heureSortieAscenseur:963344,monteeIdId:1,heureArrivee:849608}
{ascStackId:1,heureEntreeAscenseur:6091635,heureSortieAscenseur:6141968,monteeIdId:3,heureArrivee:849744}
{ascStackId:0,heureEntreeAscenseur:890881,heureSortieAscenseur:920537,monteeIdId:0,heureArrivee:850559}
{ascStackId:0,heureEntreeAscenseur:861716,heureSortieAscenseur:891572,monteeIdId:2,heureArrivee:850874}
{ascStackId:1,heureEntreeAscenseur:873025,heureSortieAscenseur:904691,monteeIdId:0,heureArrivee:856437}
{ascStackId:1,heureEntreeAscenseur:931034,heureSortieAscenseur:974970,monteeIdId:3,heureArrivee:863016}
{ascStackId:0,heureEntreeAscenseur:1186690,heureSortieAscenseur:1231212,monteeIdId:0,heureArrivee:865182}
{ascStackId:0,heureEntreeAscenseur:877825,heureSortieAscenseur:960859,monteeIdId:0,heureArrivee:866139}
{ascStackId:1,heureEntreeAscenseur:6246950,heureSortieAscenseur:6308483,monteeIdId:2,heureArrivee:866185}
{ascStackId:1,heureEntreeAscenseur:3650222,heureSortieAscenseur:3689888,monteeIdId:1,heureArrivee:866185}
{ascStackId:1,heureEntreeAscenseur:1081712,heureSortieAscenseur:1140907,monteeIdId:1,heureArrivee:866185}
{ascStackId:1,heureEntreeAscenseur:5626525,heureSortieAscenseur:5669191,monteeIdId:2,heureArrivee:867849}
{ascStackId:1,heureEntreeAscenseur:1092832,heureSortieAscenseur:1135476,monteeIdId:2,heureArrivee:870132}
{ascStackId:1,heureEntreeAscenseur:979770,heureSortieAscenseur:1006503,monteeIdId:3,heureArrivee:870213}
{ascStackId:0,heureEntreeAscenseur:965659,heureSortieAscenseur:990659,monteeIdId:0,heureArrivee:870395}
{ascStackId:0,heureEntreeAscenseur:972550,heureSortieAscenseur:1031610,monteeIdId:3,heureArrivee:873787}
{ascStackId:0,heureEntreeAscenseur:925337,heureSortieAscenseur:947803,monteeIdId:0,heureArrivee:876176}
{ascStackId:1,heureEntreeAscenseur:1053543,heureSortieAscenseur:1192447,monteeIdId:3,heureArrivee:876808}
{ascStackId:0,heureEntreeAscenseur:892555,heureSortieAscenseur:950539,monteeIdId:1,heureArrivee:876847}
{ascStackId:1,heureEntreeAscenseur:936947,heureSortieAscenseur:1014274,monteeIdId:0,heureArrivee:877336}
{ascStackId:1,heureEntreeAscenseur:1928767,heureSortieAscenseur:1980500,monteeIdId:3,heureArrivee:879156}
{ascStackId:1,heureEntreeAscenseur:1291351,heureSortieAscenseur:1329807,monteeIdId:1,heureArrivee:879642}
{ascStackId:0,heureEntreeAscenseur:914372,heureSortieAscenseur:969238,monteeIdId:2,heureArrivee:882845}
{ascStackId:0,heureEntreeAscenseur:906337,heureSortieAscenseur:922937,monteeIdId:0,heureArrivee:888552}
{ascStackId:0,heureEntreeAscenseur:1181929,heureSortieAscenseur:1224440,monteeIdId:2,heureArrivee:889368}
{ascStackId:1,heureEntreeAscenseur:1630129,heureSortieAscenseur:1668462,monteeIdId:3,heureArrivee:889523}
{ascStackId:0,heureEntreeAscenseur:963259,heureSortieAscenseur:988259,monteeIdId:0,heureArrivee:890974}
{ascStackId:1,heureEntreeAscenseur:954747,heureSortieAscenseur:1017874,monteeIdId:0,heureArrivee:892290}
{ascStackId:0,heureEntreeAscenseur:924137,heureSortieAscenseur:946603,monteeIdId:0,heureArrivee:892766}
{ascStackId:1,heureEntreeAscenseur:933621,heureSortieAscenseur:965744,monteeIdId:1,heureArrivee:894107}
{ascStackId:1,heureEntreeAscenseur:1413601,heureSortieAscenseur:1469505,monteeIdId:1,heureArrivee:896832}
{ascStackId:1,heureEntreeAscenseur:919178,heureSortieAscenseur:973770,monteeIdId:3,heureArrivee:896832}
{ascStackId:1,heureEntreeAscenseur:1437774,heureSortieAscenseur:1467440,monteeIdId:2,heureArrivee:896832}
{ascStackId:1,heureEntreeAscenseur:1056838,heureSortieAscenseur:1134276,monteeIdId:2,heureArrivee:897999}
{ascStackId:1,heureEntreeAscenseur:952347,heureSortieAscenseur:1015474,monteeIdId:0,heureArrivee:897999}
{ascStackId:0,heureEntreeAscenseur:926537,heureSortieAscenseur:962059,monteeIdId:0,heureArrivee:904174}
{ascStackId:0,heureEntreeAscenseur:937411,heureSortieAscenseur:954139,monteeIdId:1,heureArrivee:909046}
{ascStackId:0,heureEntreeAscenseur:957739,heureSortieAscenseur:1017733,monteeIdId:1,heureArrivee:909460}
{ascStackId:1,heureEntreeAscenseur:1063743,heureSortieAscenseur:1193647,monteeIdId:3,heureArrivee:910364}
{ascStackId:1,heureEntreeAscenseur:2750915,heureSortieAscenseur:2826837,monteeIdId:3,heureArrivee:911224}
{ascStackId:1,heureEntreeAscenseur:1672062,heureSortieAscenseur:1697995,monteeIdId:3,heureArrivee:912166}
{ascStackId:1,heureEntreeAscenseur:953547,heureSortieAscenseur:1016674,monteeIdId:0,heureArrivee:914303}
{ascStackId:0,heureEntreeAscenseur:929772,heureSortieAscenseur:970438,monteeIdId:2,heureArrivee:914395}
{ascStackId:0,heureEntreeAscenseur:1521530,heureSortieAscenseur:1566719,monteeIdId:1,heureArrivee:914395}
{ascStackId:1,heureEntreeAscenseur:1018438,heureSortieAscenseur:1131876,monteeIdId:2,heureArrivee:914908}
{ascStackId:1,heureEntreeAscenseur:6371664,heureSortieAscenseur:6444208,monteeIdId:3,heureArrivee:918266}
{ascStackId:1,heureEntreeAscenseur:980970,heureSortieAscenseur:1041687,monteeIdId:3,heureArrivee:918965}
{ascStackId:1,heureEntreeAscenseur:990741,heureSortieAscenseur:1019074,monteeIdId:0,heureArrivee:922983}
{ascStackId:0,heureEntreeAscenseur:974038,heureSortieAscenseur:1023077,monteeIdId:2,heureArrivee:923239}
{ascStackId:0,heureEntreeAscenseur:1577728,heureSortieAscenseur:1678223,monteeIdId:2,heureArrivee:923239}
{ascStackId:0,heureEntreeAscenseur:955339,heureSortieAscenseur:1016533,monteeIdId:1,heureArrivee:926929}
{ascStackId:1,heureEntreeAscenseur:974038,heureSortieAscenseur:1016038,monteeIdId:2,heureArrivee:927423}
{ascStackId:1,heureEntreeAscenseur:1673262,heureSortieAscenseur:1726592,monteeIdId:3,heureArrivee:927503}
{ascStackId:1,heureEntreeAscenseur:1535117,heureSortieAscenseur:1598911,monteeIdId:2,heureArrivee:928101}
{ascStackId:1,heureEntreeAscenseur:970544,heureSortieAscenseur:1009072,monteeIdId:1,heureArrivee:928629}
{ascStackId:1,heureEntreeAscenseur:6718616,heureSortieAscenseur:6758949,monteeIdId:3,heureArrivee:932222}
{ascStackId:0,heureEntreeAscenseur:971638,heureSortieAscenseur:990766,monteeIdId:2,heureArrivee:933450}
{ascStackId:0,heureEntreeAscenseur:976438,heureSortieAscenseur:1034477,monteeIdId:2,heureArrivee:933545}
{ascStackId:0,heureEntreeAscenseur:974950,heureSortieAscenseur:994098,monteeIdId:3,heureArrivee:933686}
{ascStackId:0,heureEntreeAscenseur:1085663,heureSortieAscenseur:1115135,monteeIdId:3,heureArrivee:933700}
{ascStackId:0,heureEntreeAscenseur:1021333,heureSortieAscenseur:1057999,monteeIdId:1,heureArrivee:934126}
{ascStackId:0,heureEntreeAscenseur:973750,heureSortieAscenseur:1007154,monteeIdId:3,heureArrivee:937167}
{ascStackId:1,heureEntreeAscenseur:3151667,heureSortieAscenseur:3225667,monteeIdId:1,heureArrivee:942077}
{ascStackId:0,heureEntreeAscenseur:1096183,heureSortieAscenseur:1140764,monteeIdId:1,heureArrivee:942418}
{ascStackId:1,heureEntreeAscenseur:1546114,heureSortieAscenseur:1625986,monteeIdId:0,heureArrivee:942984}
{ascStackId:0,heureEntreeAscenseur:958939,heureSortieAscenseur:1005133,monteeIdId:1,heureArrivee:943558}
{ascStackId:0,heureEntreeAscenseur:956539,heureSortieAscenseur:993277,monteeIdId:1,heureArrivee:944234}
{ascStackId:1,heureEntreeAscenseur:1044256,heureSortieAscenseur:1101245,monteeIdId:1,heureArrivee:945206}
{ascStackId:1,heureEntreeAscenseur:968144,heureSortieAscenseur:1080512,monteeIdId:1,heureArrivee:945424}
{ascStackId:1,heureEntreeAscenseur:3070926,heureSortieAscenseur:3134526,monteeIdId:3,heureArrivee:945524}
{ascStackId:0,heureEntreeAscenseur:995298,heureSortieAscenseur:1074863,monteeIdId:3,heureArrivee:945768}
{ascStackId:0,heureEntreeAscenseur:991966,heureSortieAscenseur:1005094,monteeIdId:2,heureArrivee:945768}
{ascStackId:0,heureEntreeAscenseur:971350,heureSortieAscenseur:1020210,monteeIdId:3,heureArrivee:946027}
{ascStackId:0,heureEntreeAscenseur:970150,heureSortieAscenseur:1043466,monteeIdId:3,heureArrivee:946736}
{ascStackId:0,heureEntreeAscenseur:1045877,heureSortieAscenseur:1120199,monteeIdId:2,heureArrivee:949404}
{ascStackId:1,heureEntreeAscenseur:1202047,heureSortieAscenseur:1254633,monteeIdId:3,heureArrivee:954463}
{ascStackId:0,heureEntreeAscenseur:972838,heureSortieAscenseur:1062221,monteeIdId:2,heureArrivee:954477}
{ascStackId:0,heureEntreeAscenseur:975238,heureSortieAscenseur:1074077,monteeIdId:2,heureArrivee:957025}
{ascStackId:1,heureEntreeAscenseur:1046638,heureSortieAscenseur:1133076,monteeIdId:2,heureArrivee:957442}
{ascStackId:0,heureEntreeAscenseur:1481631,heureSortieAscenseur:1546543,monteeIdId:3,heureArrivee:959171}
{ascStackId:1,heureEntreeAscenseur:971744,heureSortieAscenseur:1070312,monteeIdId:1,heureArrivee:960718}
{ascStackId:1,heureEntreeAscenseur:1056112,heureSortieAscenseur:1139707,monteeIdId:1,heureArrivee:962917}
{ascStackId:1,heureEntreeAscenseur:966944,heureSortieAscenseur:995944,monteeIdId:1,heureArrivee:963392}
{ascStackId:1,heureEntreeAscenseur:972838,heureSortieAscenseur:1001838,monteeIdId:2,heureArrivee:963392}
{ascStackId:0,heureEntreeAscenseur:1311564,heureSortieAscenseur:1335364,monteeIdId:0,heureArrivee:964875}
{ascStackId:0,heureEntreeAscenseur:1024277,heureSortieAscenseur:1118999,monteeIdId:2,heureArrivee:967081}
{ascStackId:0,heureEntreeAscenseur:1021410,heureSortieAscenseur:1077263,monteeIdId:3,heureArrivee:967081}
{ascStackId:0,heureEntreeAscenseur:1498287,heureSortieAscenseur:1550143,monteeIdId:3,heureArrivee:968483}
{ascStackId:0,heureEntreeAscenseur:1082063,heureSortieAscenseur:1143791,monteeIdId:3,heureArrivee:971938}
{ascStackId:0,heureEntreeAscenseur:1062799,heureSortieAscenseur:1109311,monteeIdId:1,heureArrivee:972503}
{ascStackId:0,heureEntreeAscenseur:1321614,heureSortieAscenseur:1373811,monteeIdId:3,heureArrivee:972503}
{ascStackId:0,heureEntreeAscenseur:995459,heureSortieAscenseur:1053257,monteeIdId:0,heureArrivee:974539}
{ascStackId:1,heureEntreeAscenseur:1111009,heureSortieAscenseur:1194847,monteeIdId:3,heureArrivee:974844}
{ascStackId:0,heureEntreeAscenseur:993059,heureSortieAscenseur:1041857,monteeIdId:0,heureArrivee:977617}
{ascStackId:0,heureEntreeAscenseur:1129799,heureSortieAscenseur:1280029,monteeIdId:2,heureArrivee:978249}
{ascStackId:0,heureEntreeAscenseur:996659,heureSortieAscenseur:1071240,monteeIdId:0,heureArrivee:980112}
{ascStackId:0,heureEntreeAscenseur:997859,heureSortieAscenseur:1043057,monteeIdId:0,heureArrivee:980567}
{ascStackId:1,heureEntreeAscenseur:1326085,heureSortieAscenseur:1362674,monteeIdId:2,heureArrivee:980836}
{ascStackId:1,heureEntreeAscenseur:1489504,heureSortieAscenseur:1533514,monteeIdId:0,heureArrivee:982755}
{ascStackId:1,heureEntreeAscenseur:1679360,heureSortieAscenseur:1756795,monteeIdId:2,heureArrivee:983705}
{ascStackId:0,heureEntreeAscenseur:1183129,heureSortieAscenseur:1225640,monteeIdId:2,heureArrivee:984566}
{ascStackId:0,heureEntreeAscenseur:1226513,heureSortieAscenseur:1285902,monteeIdId:3,heureArrivee:984615}
{ascStackId:0,heureEntreeAscenseur:1913587,heureSortieAscenseur:1964904,monteeIdId:0,heureArrivee:984615}
{ascStackId:0,heureEntreeAscenseur:1126508,heureSortieAscenseur:1141964,monteeIdId:1,heureArrivee:984932}
{ascStackId:0,heureEntreeAscenseur:994259,heureSortieAscenseur:1070040,monteeIdId:0,heureArrivee:985021}
{ascStackId:1,heureEntreeAscenseur:2938040,heureSortieAscenseur:3017773,monteeIdId:3,heureArrivee:987320}
{ascStackId:0,heureEntreeAscenseur:1063999,heureSortieAscenseur:1078255,monteeIdId:1,heureArrivee:988406}
{ascStackId:1,heureEntreeAscenseur:1360923,heureSortieAscenseur:1431690,monteeIdId:0,heureArrivee:988575}
{ascStackId:0,heureEntreeAscenseur:1385211,heureSortieAscenseur:1441390,monteeIdId:3,heureArrivee:989339}
{ascStackId:1,heureEntreeAscenseur:1017238,heureSortieAscenseur:1130676,monteeIdId:2,heureArrivee:989928}
{ascStackId:1,heureEntreeAscenseur:1019272,heureSortieAscenseur:1138507,monteeIdId:1,heureArrivee:989928}
{ascStackId:1,heureEntreeAscenseur:1025074,heureSortieAscenseur:1064007,monteeIdId:0,heureArrivee:991997}
{ascStackId:0,heureEntreeAscenseur:1061599,heureSortieAscenseur:1091383,monteeIdId:1,heureArrivee:994016}
{ascStackId:1,heureEntreeAscenseur:1536317,heureSortieAscenseur:1600111,monteeIdId:2,heureArrivee:994335}
{ascStackId:0,heureEntreeAscenseur:1116306,heureSortieAscenseur:1185490,monteeIdId:0,heureArrivee:996329}
{ascStackId:0,heureEntreeAscenseur:1006294,heureSortieAscenseur:1035677,monteeIdId:2,heureArrivee:997202}
{ascStackId:1,heureEntreeAscenseur:2755715,heureSortieAscenseur:2791771,monteeIdId:3,heureArrivee:998461}
{ascStackId:0,heureEntreeAscenseur:1230440,heureSortieAscenseur:1281229,monteeIdId:2,heureArrivee:998478}
{ascStackId:0,heureEntreeAscenseur:1060663,heureSortieAscenseur:1079663,monteeIdId:3,heureArrivee:1001061}
{ascStackId:0,heureEntreeAscenseur:1126199,heureSortieAscenseur:1180729,monteeIdId:2,heureArrivee:1001116}
{ascStackId:0,heureEntreeAscenseur:1127399,heureSortieAscenseur:1157473,monteeIdId:2,heureArrivee:1001489}
{ascStackId:0,heureEntreeAscenseur:1008354,heureSortieAscenseur:1076063,monteeIdId:3,heureArrivee:1001680}
{ascStackId:0,heureEntreeAscenseur:1093783,heureSortieAscenseur:1138364,monteeIdId:1,heureArrivee:1003243}
{ascStackId:0,heureEntreeAscenseur:1146764,heureSortieAscenseur:1161163,monteeIdId:1,heureArrivee:1003422}
{ascStackId:0,heureEntreeAscenseur:1032733,heureSortieAscenseur:1060399,monteeIdId:1,heureArrivee:1003717}
{ascStackId:0,heureEntreeAscenseur:1257676,heureSortieAscenseur:1276676,monteeIdId:1,heureArrivee:1004318}
{ascStackId:1,heureEntreeAscenseur:1694242,heureSortieAscenseur:1837587,monteeIdId:0,heureArrivee:1006088}
{ascStackId:1,heureEntreeAscenseur:1019631,heureSortieAscenseur:1191247,monteeIdId:3,heureArrivee:1006212}
{ascStackId:0,heureEntreeAscenseur:1088277,heureSortieAscenseur:1122599,monteeIdId:2,heureArrivee:1006348}
{ascStackId:1,heureEntreeAscenseur:5346898,heureSortieAscenseur:5391228,monteeIdId:2,heureArrivee:1008675}
{ascStackId:1,heureEntreeAscenseur:1634386,heureSortieAscenseur:1681186,monteeIdId:0,heureArrivee:1010738}
{ascStackId:1,heureEntreeAscenseur:1020274,heureSortieAscenseur:1114463,monteeIdId:0,heureArrivee:1011764}
{ascStackId:1,heureEntreeAscenseur:1338758,heureSortieAscenseur:1423927,monteeIdId:3,heureArrivee:1011764}
{ascStackId:0,heureEntreeAscenseur:1174090,heureSortieAscenseur:1228812,monteeIdId:0,heureArrivee:1013204}
{ascStackId:0,heureEntreeAscenseur:1044666,heureSortieAscenseur:1078463,monteeIdId:3,heureArrivee:1013204}
{ascStackId:0,heureEntreeAscenseur:1073640,heureSortieAscenseur:1110306,monteeIdId:0,heureArrivee:1013588}
{ascStackId:0,heureEntreeAscenseur:1072440,heureSortieAscenseur:1109106,monteeIdId:0,heureArrivee:1013588}
{ascStackId:0,heureEntreeAscenseur:1074840,heureSortieAscenseur:1111506,monteeIdId:0,heureArrivee:1013588}
{ascStackId:1,heureEntreeAscenseur:1148519,heureSortieAscenseur:1232412,monteeIdId:0,heureArrivee:1014711}
{ascStackId:0,heureEntreeAscenseur:1238412,heureSortieAscenseur:1298508,monteeIdId:0,heureArrivee:1017078}
{ascStackId:1,heureEntreeAscenseur:1488304,heureSortieAscenseur:1570570,monteeIdId:0,heureArrivee:1017208}
{ascStackId:0,heureEntreeAscenseur:1313964,heureSortieAscenseur:1337764,monteeIdId:0,heureArrivee:1020298}
{ascStackId:1,heureEntreeAscenseur:1376930,heureSortieAscenseur:1463840,monteeIdId:2,heureArrivee:1020956}
{ascStackId:0,heureEntreeAscenseur:1065199,heureSortieAscenseur:1110511,monteeIdId:1,heureArrivee:1025579}
{ascStackId:0,heureEntreeAscenseur:1107143,heureSortieAscenseur:1123799,monteeIdId:2,heureArrivee:1027345}
{ascStackId:0,heureEntreeAscenseur:1239612,heureSortieAscenseur:1276452,monteeIdId:0,heureArrivee:1031075}
{ascStackId:0,heureEntreeAscenseur:1177047,heureSortieAscenseur:1196047,monteeIdId:3,heureArrivee:1034066}
{ascStackId:0,heureEntreeAscenseur:1085040,heureSortieAscenseur:1112706,monteeIdId:0,heureArrivee:1034290}
{ascStackId:0,heureEntreeAscenseur:5507195,heureSortieAscenseur:5534861,monteeIdId:0,heureArrivee:1034290}
{ascStackId:1,heureEntreeAscenseur:1144507,heureSortieAscenseur:1235218,monteeIdId:1,heureArrivee:1034878}
{ascStackId:1,heureEntreeAscenseur:1053807,heureSortieAscenseur:1228812,monteeIdId:0,heureArrivee:1039525}
{ascStackId:1,heureEntreeAscenseur:1074207,heureSortieAscenseur:1230012,monteeIdId:0,heureArrivee:1039525}
{ascStackId:1,heureEntreeAscenseur:1102445,heureSortieAscenseur:1142107,monteeIdId:1,heureArrivee:1039525}
{ascStackId:0,heureEntreeAscenseur:1080863,heureSortieAscenseur:1128263,monteeIdId:3,heureArrivee:1043071}
{ascStackId:1,heureEntreeAscenseur:5348098,heureSortieAscenseur:5375231,monteeIdId:2,heureArrivee:1043924}
{ascStackId:0,heureEntreeAscenseur:1545262,heureSortieAscenseur:1572928,monteeIdId:2,heureArrivee:1044585}
{ascStackId:0,heureEntreeAscenseur:1066399,heureSortieAscenseur:1092583,monteeIdId:1,heureArrivee:1050176}
{ascStackId:1,heureEntreeAscenseur:3069585,heureSortieAscenseur:3130769,monteeIdId:2,heureArrivee:1057288}
{ascStackId:0,heureEntreeAscenseur:1495887,heureSortieAscenseur:1547743,monteeIdId:3,heureArrivee:1057712}
{ascStackId:0,heureEntreeAscenseur:1124999,heureSortieAscenseur:1169329,monteeIdId:2,heureArrivee:1062146}
{ascStackId:0,heureEntreeAscenseur:1294302,heureSortieAscenseur:1359555,monteeIdId:3,heureArrivee:1063109}
{ascStackId:1,heureEntreeAscenseur:6089235,heureSortieAscenseur:6168768,monteeIdId:3,heureArrivee:1064514}
{ascStackId:1,heureEntreeAscenseur:1140276,heureSortieAscenseur:1180153,monteeIdId:2,heureArrivee:1066547}
{ascStackId:0,heureEntreeAscenseur:1084463,heureSortieAscenseur:1156847,monteeIdId:3,heureArrivee:1069249}
{ascStackId:1,heureEntreeAscenseur:1558714,heureSortieAscenseur:1628386,monteeIdId:0,heureArrivee:1069862}
{ascStackId:1,heureEntreeAscenseur:1697842,heureSortieAscenseur:1841187,monteeIdId:0,heureArrivee:1069862}
{ascStackId:1,heureEntreeAscenseur:1100263,heureSortieAscenseur:1231212,monteeIdId:0,heureArrivee:1070955}
{ascStackId:0,heureEntreeAscenseur:1094983,heureSortieAscenseur:1139564,monteeIdId:1,heureArrivee:1072543}
{ascStackId:1,heureEntreeAscenseur:5541252,heureSortieAscenseur:5597438,monteeIdId:3,heureArrivee:1076813}
